row	column	plot	rep	block	family	individual	pedigree	inferred.group	harvest.date	pre.terminal.flowering.day	terminal.flowering.day	wet.biomass	dry.biomass	dry.stripped.biomass	pred.dry.biomass	pred.dry.stripped.biomass	trunk.length	basal.stem.diameter	primary.stem.volume	powdery.mildew.71dap	powdery.mildew.86dap	powdery.mildew.92dap	powdery.mildew.mean	powdery.mildew.audpc	chl.conc.index	grean.leaf.index	leaflet.number	middle.leaflet.width	middle.leaflet.area	leaf.mass	leaf.area	leaf.length	leaf.perimeter	leaf.circularity	specific.leaf.area	petiole.mass	petiole.area	petiole.length	petiole.perimeter	pertiole.circularity	specific.petiole.area	leafing.intensity	branching.pairs	internode.length	max.canopy.diameter	max.canopy.diameter.height	kite.hyp.a	kite.hyp.b	kite.area	kite.perimeter	kite.circularity	kite.branch.angle	kite.hyp.ratio	specific.kite.area	kite.volume	dry.stripped.biomass.prop	wet.biomass.leaf.fraction	wet.biomass.stem.fraction	canopy.leaf.number	canopy.leaf.area	canopy.leaf.perimeter	canopy.leaf.density	height.6dap	height.14dap	height.21dap	height.28dap	height.35dap	height.42dap	height.49dap	height.56dap	height.63dap	height.70dap	mean.growth.rate	day.max.growth.rate	growth.rate.mumax	growth.rate.y0
14	9	262	14	1	19-1166	GVA-H-19-1166-024	FL58 x TJ's CBD	Cherry	2020-10-09	63	70	8.46	NA	NA	2.477528	1.464798	11	4.86	1032.660669	5	25	25	18.33333333	500	48	0.126391883	5	1.58452	13.79038031	0.205	39.22488	13.01629	104.2129	0.045386691	191.340878	0.0206	0.73824	3.97423	9.27513	0.107836908	35.8368932	6.919365008	6	8.33	139	92	95.84493	106.7298	10216.5	405.1495	0.782135	40.63041	0.898015	4.123666816	1614207	0.591233681	5.001836944	3.458163056	7145.356098	280275.7355	0.173630603	0.003098634	38	43	56	70	86	108	126	144	158	167	2.047619048	42	0.033180972	27.51672316
15	9	263	15	1	19-1166	GVA-H-19-1166-025	FL58 x TJ's CBD	Cherry	2020-10-09	63	70	7.66	NA	NA	2.243637	1.346201	24	4.07	685.1955473	5	20	25	16.66666667	435	49.6	0.124321435	5	1.44261	12.49271918	0.1865	30.71888	12.95764	81.80486	0.057684221	164.7124933	0.0184	0.58658	3.14204	7.22264	0.141300981	31.87934783	10.53456339	7	7.14	134	96	88.61715	98.35141	8710	373.9371	0.782764	42.93989	0.901026	3.882089661	1341340	0.600008379	4.596064185	3.063935815	7218.235925	221736.1232	0.165309409	0.003426472	40	44	52	65	82	102	123	139	154	158	1.873015873	49	0.033349031	25.48020806
16	9	264	9	1	TJ's CBD	TJ's CBD 9	TJ's CBD (Stem Holdings)	West.Coast	2020-10-09	63	70	6.44	NA	NA	1.886953	1.16534	2	4.32	708.4417098	5	65	65	45	1240	43.1	0.129835748	5	1.85236	19.98082088	0.2947	48.05156	16.13758	112.24521	0.047927163	163.0524601	0.0272	0.8847	4.05714	9.31091	0.128239446	32.52573529	5.58172448	8	6.25	137	68	95.12229	95.12229	9042	380.4892	0.784856	46.06485	1	4.791852261	1211628	0.61757765	3.977200068	2.462799932	3954.326434	190011.5539	0.156823343	0.003282526	NA	NA	NA	NA	NA	NA	NA	132	134	145	NA	NA	NA	NA
17	9	265	1	2	20-1001	GVA-H-20-1001-001	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	5.28	1.45	1.04	1.37605	0.898017	6	3.87	580.2996012	65	75	60	66.66666667	1792.5	61.7	0.102830585	4	1.46992	12.30169242	0.1293	22.18791	12.51898	61.35821	0.074059521	171.600232	0.0098	0.36257	1.88565	4.97372	0.184178557	36.99693878	11.96833567	6	8.33	117	69	95.90751	85.97238	8131.5	363.7598	0.772238	42.8789	1.115562	5.909305621	1179067.5	0.65260492	3.445753977	1.834246023	6945.220418	154099.9256	0.130696441	0.00292244	32	38	51	70	96	121	141	142	145	148	1.841269841	35	0.045892138	19.40283817
18	9	266	2	2	20-1001	GVA-H-20-1001-002	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.46	NA	NA	0.843948	0.628208	4	3.37	392.4662897	55	60	40	51.66666667	1412.5	44.7	0.119244323	3	1.4171	14.25021612	0.1016	16.34362	15.05721	52.78988	0.073698181	160.8624016	0.0075	0.40796	2.11482	6.16084	0.135066482	54.39466667	15.75460051	7	7.14	97	59	87.64274	73.32973	6208	321.945	0.752659	41.40643	1.195187	7.355903444	819456	0.744368136	2.575513752	0.884486248	6183.149606	101055.0476	0.123319675	0.003142956	39	45	60	80	103	119	131	131	132	132	1.476190476	35	0.040719726	25.50773688
19	9	267	3	2	20-1001	GVA-H-20-1001-003	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	5.4	NA	NA	1.411134	0.915807	9	4.18	681.5652799	65	75	60	66.66666667	1792.5	47	0.089960122	3	1.31647	12.52573682	0.1333	18.55997	14.24766	57.39411	0.070803134	139.2345836	0.0105	0.55037	2.71764	6.99797	0.141227888	52.41619048	10.08013505	7	7.14	130	60	106.2121	82.61961	8775	377.6633	0.773121	51.88172	1.285555	6.218403072	1263600	0.64898656	3.504527423	1.895472577	6870.270068	127512.0063	0.100911686	0.002773447	35	40	57	78	102	129	141	141	144	149	1.80952381	42	0.045899686	21.47128831
20	9	268	4	2	20-1001	GVA-H-20-1001-004	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.72	NA	NA	0.919962	0.666752	10	3.45	352.1155951	55	75	60	63.33333333	1717.5	67.8	0.084884061	3	1.72177	19.42486692	0.2299	33.37875	16.88782	80.47226	0.064772034	145.1881253	0.0153	0.71896	3.11406	8.9599	0.112540352	46.99084967	8.236450553	8	6.25	91	65	66.13811	71.38102	4686.5	275.0383	0.778524	39.60003	0.92655	5.094232153	529574.5	0.724760371	2.696108578	1.023891422	2900.182688	96804.4729	0.182796704	0.005091085	29	38	56	73	92	105	109	110	113	113	1.333333333	35	0.047035916	20.41216704
21	9	269	5	2	20-1001	GVA-H-20-1001-005	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.72	NA	NA	0.919962	0.666752	2	3.59	408.2656995	50	70	60	60	1615	52.6	0.113636977	3	1.48447	12.04756724	0.085	17.33581	12.13737	53.95325	0.074837416	203.9507059	0.0059	0.31114	2.01244	5.16266	0.146696132	52.73559322	19.21332404	9	5.56	112	78	70	94.40339	6608	328.8068	0.768066	36.38435	0.741499	7.182905381	792960	0.724760371	2.696108578	1.023891422	7844.141176	135984.541	0.171489786	0.003400056	40	43	54	70	90	108	116	118	120	121	1.285714286	35	0.037260504	24.63140302
22	9	270	6	2	20-1001	GVA-H-20-1001-006	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.16	NA	NA	0.756239	0.583734	1	3.38	320.0263991	70	75	65	70	1857.5	59.7	0.076902413	3	1.34711	12.81277835	0.1607	23.01748	14.24151	62.46579	0.074128151	143.2326073	0.0115	0.61766	2.89532	7.93087	0.123400716	53.70956522	11.35045597	10	5	99	76	58.40591	89.86239	5247	296.5366	0.749833	33.42481	0.649948	6.938282739	561429	0.771890897	2.439175234	0.720824766	3632.445551	83609.74281	0.148923092	0.004344584	39	43	53	68	85	97	101	104	107	107	1.079365079	35	0.034306509	25.93901566
23	9	271	7	2	20-1001	GVA-H-20-1001-007	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.62	NA	NA	0.890726	0.651928	4	3.62	380.8103526	50	65	50	55	1495	57.2	0.088828509	3	1.75695	15.85637901	0.0985	16.4388	13.49177	44.58008	0.103943728	166.8913706	0.01	0.47525	3.35609	7.76193	0.099127133	47.525	17.3801955	10	5	81	75	54.18718	81.73891	4333.5	271.8522	0.736857	29.70141	0.66293	4.865132487	481018.5	0.731906333	2.649500924	0.970499076	6618.558376	108801.1574	0.226189133	0.005508106	42	48	61	78	92	101	105	110	111	111	1.095238095	28	0.033320514	30.42588996
25	9	273	9	2	20-1001	GVA-H-20-1001-009	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	4.66	NA	NA	1.194784	0.806104	2	3.84	579.0583579	60	70	65	65	1717.5	61.9	0.100646236	3	1.60341	15.47020577	0.1296	21.8545	14.43692	61.61205	0.072346816	168.6304012	0.0099	0.48884	2.59443	6.63231	0.139651937	49.37777778	10.7414705	7	7.14	102	83	82.61961	95.71834	7446	356.6759	0.735505	32.19573	0.863153	6.232088813	1102008	0.674685968	3.144036612	1.515963388	6219.938272	135933.641	0.123350866	0.002853007	34	37	54	72	94	125	135	146	148	150	1.841269841	42	0.044766817	20.51906585
27	9	275	11	2	20-1001	GVA-H-20-1001-011	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.98	NA	NA	0.995977	0.705297	8	3.67	497.1871182	70	65	55	63.33333333	1672.5	60.1	0.093473777	3	1.39169	12.42525147	0.1163	18.74172	13.36332	56.77089	0.073074845	161.149785	0.0079	0.45192	2.44517	6.88519	0.119795241	57.20506329	12.1975457	7	7.14	93	85	71.26184	89.95138	6091.5	322.4264	0.736331	31.12761	0.792226	6.116105091	846718.5	0.708145871	2.818420566	1.161579434	6064.462597	113658.4599	0.134234058	0.003328639	36	41	57	77	96	119	132	139	139	141	1.666666667	42	0.042522257	23.13096306
28	9	276	12	2	20-1001	GVA-H-20-1001-012	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	5.58	NA	NA	1.463759	0.942491	9	4.62	949.951645	60	70	70	66.66666667	1745	60.9	0.097364663	3	1.3569	10.87504932	0.0757	12.49125	11.99129	40.7473	0.094540543	165.0099075	0.0056	0.41877	2.20465	6.14383	0.139414211	74.78035714	13.10629181	6	8.33	124	91	96.54015	102.8008	9672	398.6819	0.764669	37.09284	0.939099	6.607645111	1595880	0.643884	3.59287272	1.98712728	12450.34346	155520.3528	0.097451157	0.002251343	38	45	60	79	102	136	156	161	165	170	2.095238095	42	0.040282685	25.49827055
30	9	278	14	2	20-1001	GVA-H-20-1001-014	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	5.58	NA	NA	1.463759	0.942491	1	4.62	804.6649228	40	65	55	53.33333333	1447.5	55.3	0.102996202	3	1.34069	11.80277274	0.088	15.38757	13.17802	49.44721	0.079085401	174.85875	0.0071	0.40988	2.04729	5.56926	0.166062513	57.72957746	13.31004334	8	6.25	107	83	79.64452	97.9094	7543.5	355.1078	0.751731	33.122	0.813451	5.153512293	1071177	0.643884	3.59287272	1.98712728	10710.125	164802.7981	0.153852069	0.003354135	42	48	66	86	108	127	141	142	142	144	1.619047619	35	0.039723052	28.28167933
31	9	279	15	2	20-1001	GVA-H-20-1001-015	Candida #1 x (TJxTJ #5)	Cherry	2020-09-24	35	42	3.24	NA	NA	0.779628	0.595594	5	3.24	291.3161169	35	65	60	53.33333333	1437.5	62	0.104659754	5	1.51056	13.28640797	0.21	31.32402	13.15891	87.2169	0.051747106	149.162	0.02	0.70886	3.76938	8.68954	0.117971408	35.443	9.735684848	11	4.55	92	59	64.3506	70.93659	4554	270.5744	0.781681	40.42608	0.907157	5.841247364	473616	0.763946395	2.47518632	0.76481368	2836.161905	88839.99223	0.187578106	0.005226146	42	46	56	68	81	95	99	103	104	106	1.015873016	42	0.027938407	31.03187357
1	10	280	1	1	19-1161	GVA-H-19-1161-001	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-02	56	63	7.98	NA	NA	2.294253	1.34914	7	4.09	683.1873889	0	10	20	10	240	42.1	0.115035517	5	1.58041	15.79950995	0.2765	41.26183	14.96231	100.12938	0.051717235	149.2290416	0.0218	0.74798	3.75471	8.55389	0.128461364	34.31100917	7.142036116	6	8.33	133	91	90.91892	107.1366	9709	396.111	0.77759	38.36749	0.848626	4.231878524	1485477	0.588051972	4.692654733	3.287345267	4879.349005	201330.8692	0.135532808	0.003159022	28	31	39	55	74	98	121	143	153	156	2.031746032	42	0.045810991	14.99790031
2	10	281	2	1	19-1161	GVA-H-19-1161-002	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	35	49	3.02	NA	NA	0.758248	0.56298	13	3.19	314.3634165	45	65	40	50	1402.5	46.2	0.124599226	3	1.36596	12.84561405	0.0946	17.36348	14.07967	50.52474	0.085474872	183.5463002	0.008	0.41187	2.13399	5.27904	0.185720617	51.48375	18.93083762	8	6.25	81	52	76.58492	56.22499	4212	265.6198	0.7502	46.08092	1.362115	5.554910794	492804	0.742474758	2.242273768	0.777726232	5951.162791	103332.8961	0.209683558	0.004550032	27	32	42	63	86	102	115	115	117	118	1.444444444	35	0.051436282	14.64876492
3	10	282	3	1	19-1161	GVA-H-19-1161-003	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	63	70	5.58	1.73	1.09	1.63552	1.037848	6	3.48	478.7447912	0	5	15	6.666666667	147.5	46.6	0.128199359	5	1.71532	15.9259011	0.241	41.21345	13.88447	112.91336	0.040621707	171.010166	0.0229	0.76726	4.04067	9.26969	0.112207529	33.50480349	8.995237788	6	8.33	115	110	66.29668	118.8371	7877.5	370.2675	0.72205	28.93753	0.557879	4.816510957	1126482.5	0.634567599	3.540887204	2.039112796	4306.423237	177482.5587	0.157554652	0.003143313	24	26	31	42	58	77	99	120	143	151	2.015873016	63	0.045325081	11.74955933
4	10	283	4	1	19-1161	GVA-H-19-1161-004	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-02	56	63	4.92	NA	NA	1.39962	0.895505	13	3.54	547.8877898	5	15	10	10	287.5	57.3	0.127470886	5	1.80688	18.9157369	0.2458	42.07112	15.66148	101.3546	0.051464411	171.1599675	0.014	0.53444	2.48923	5.92717	0.191167496	38.17428571	6.649584583	7	7.14	107	102	81.8917	103.8424	8078.5	371.4683	0.735694	31.01107	0.788615	5.771923808	1324874	0.639820094	3.147914863	1.772085137	3643.2262	153274.6067	0.11568995	0.002376011	34	38	47	64	81	110	133	151	164	167	2.111111111	42	0.040143279	20.34846172
5	10	284	5	1	19-1161	GVA-H-19-1161-005	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	63	70	8.64	NA	NA	2.530153	1.491483	9	4.7	913.7374593	15	20	25	20	510	45.3	0.137291425	5	1.77074	18.7196312	0.2911	50.07933	15.81789	99.86487	0.063101966	172.034799	0.0259	0.86905	3.65392	8.67062	0.14526277	33.55405405	5.607311368	6	8.33	142	83	101.8332	102.5524	10437	408.7712	0.784919	43.81474	0.992987	4.125046983	1628172	0.589483324	5.093135917	3.546864083	5123.610443	256586.9782	0.157592059	0.003128131	27	34	48	60	75	102	123	140	156	158	2.079365079	42	0.040254192	19.98235753
6	10	285	6	1	19-1161	GVA-H-19-1161-006	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	42	49	3.74	1	0.65	0.96875	0.669717	3	3.16	313.706876	40	70	65	58.33333333	1567.5	48.1	0.124805308	5	1.65582	16.85885142	0.213	36.55605	15.23643	101.65662	0.044452664	171.6246479	0.0155	0.61645	3.0541	7.17168	0.150614198	39.77096774	10.02276809	8	6.25	121	61	84.50592	83.8108	7078.5	336.6334	0.78494	46.20859	1.008294	7.30683871	849420	0.691320774	2.585539695	1.154460305	3144.211268	114939.9443	0.135315797	0.003043888	27	30	38	57	77	100	113	117	120	120	1.476190476	42	0.050826521	13.38473055
7	10	286	7	1	19-1161	GVA-H-19-1161-007	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	42	49	3.02	NA	NA	0.758248	0.56298	4	2.87	256.6134299	20	65	40	41.66666667	1215	63.3	0.116236939	5	1.35234	12.61935635	0.1173	23.34662	13.9711	76.70827	0.049859682	199.0334186	0.0071	0.34387	2.08748	4.83617	0.184757057	48.43239437	18.70318515	8	6.25	82	43	86.35392	56.58622	4715	285.8803	0.724975	46.4321	1.526059	6.218282145	561085	0.742474758	2.242273768	0.777726232	4799.488491	112051.834	0.199705631	0.003996317	24	27	36	54	74	98	112	114	119	119	1.507936508	42	0.052799539	12.04901316
8	10	287	8	1	19-1161	GVA-H-19-1161-008	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-02	56	63	6.1	NA	NA	1.744609	1.070436	15	3.91	580.350207	15	45	25	28.33333333	835	48.1	0.133545118	4	1.5425	16.00080463	0.1899	33.21493	15.52934	94.20286	0.047034337	174.9074776	0.0125	0.50427	2.52869	5.94813	0.179106807	40.3416	9.712825764	7	7.14	116	65	96.40021	76.57676	7366	345.9539	0.773402	49.23639	1.25887	4.22214949	1045972	0.613567854	3.742763909	2.357236091	5636.840442	187227.2607	0.178998349	0.003578264	32	35	43	55	73	94	116	134	142	145	1.793650794	49	0.039489432	18.24403832
9	10	288	9	1	19-1161	GVA-H-19-1161-009	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	42	49	2.38	NA	NA	0.571135	0.468102	11	2.65	198.5565097	10	45	40	31.66666667	880	43.2	0.127787372	3	1.391	13.86181662	0.1109	19.29066	14.92214	59.07901	0.069452924	173.9464382	0.0089	0.44779	2.46452	6.24533	0.14426915	50.31348315	21.25811835	9	5.56	72	66	54.56189	65.73431	3456	240.5924	0.750274	33.20657	0.830037	6.051108757	369792	0.819599569	1.950646975	0.429353025	4220.937782	81424.67563	0.220190474	0.005274984	27	28	36	49	67	87	98	102	107	108	1.285714286	42	0.04552163	13.67726059
10	10	289	10	1	19-1161	GVA-H-19-1161-010	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	42	49	3.84	NA	NA	0.997986	0.684542	17	3.09	309.9611551	50	75	75	66.66666667	1762.5	50.2	0.111321357	3	1.34331	12.20257495	0.1066	18.18502	13.59944	60.17253	0.063114203	170.591182	0.0072	0.33213	1.73874	4.4482	0.210935345	46.12916667	20.71741778	10	5	84	62	74.88658	61.55485	4494	272.8829	0.758386	43.02507	1.216583	4.503069181	557256	0.68592345	2.633946047	1.206053953	6421.594747	116776.8289	0.20955688	0.004726636	35	38	46	62	84	103	116	120	124	124	1.412698413	35	0.042425766	18.90628024
11	10	290	11	1	19-1161	GVA-H-19-1161-011	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	85	92	5.71	NA	NA	1.808482	1.05712	9	4.04	679.4045972	0	5	2	2.333333333	76	37.3	0.162015295	5	1.76061	19.04796587	0.2729	55.87737	16.19021	121.41481	0.047632403	204.7540125	0.0199	0.75253	3.35914	7.94274	0.149897017	37.81557789	5.701541274	5	10	106	87	77.10383	94.3027	7102	342.8131	0.759409	34.19561	0.817621	3.927050421	1015586	0.584534433	3.337691611	2.372308389	3873.653353	216449.5617	0.213127752	0.003286469	25	28	32	42	58	78	99	123	143	159	2.126984127	56	0.044727517	12.00502313
12	10	291	12	1	19-1161	GVA-H-19-1161-012	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	63	70	6.39	NA	NA	1.872335	1.157928	10	3.72	532.5640433	5	15	15	11.66666667	315	53.5	0.135513125	5	1.54342	13.69857665	0.2347	36.42993	13.27739	113.55336	0.035503259	155.2191308	0.0129	0.42026	1.88989	4.80483	0.22875567	32.57829457	9.263959015	6	8.33	118	73	88.52683	86.31338	7611	349.6804	0.782184	43.12212	1.025644	4.064977688	1057929	0.61844061	3.9518355	2.4381645	4933.65147	179732.5777	0.169890964	0.003735445	32	36	44	57	72	96	117	136	139	147	1.825396825	42	0.038064881	19.30908943
13	10	292	13	1	19-1161	GVA-H-19-1161-013	CHC-OP-1 x TJ's CBD	West.Coast	2020-09-24	35	42	2.38	NA	NA	0.528195	0.468102	4	3.16	277.1077405	50	65	35	50	1412.5	56.1	0.088442895	3	1.57047	14.43566865	0.124	19.96772	13.75211	51.84348	0.09335768	161.03	0.009	0.40718	2.41929	5.76653	0.15387469	45.24222222	13.62291837	10	5	77	57	62.31573	65.50763	3927	255.6467	0.755075	35.99522	0.951274	7.43475421	416262	0.886229518	2.109226252	0.270773748	3775.016129	75378.46506	0.181084185	0.005067064	26	32	42	57	78	98	103	105	106	106	1.26984127	35	0.044660591	16.46401208
14	10	293	14	1	19-1161	GVA-H-19-1161-014	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	63	70	7.93	NA	NA	2.322575	1.386228	18	4.81	1108.434077	5	15	10	10	287.5	37.9	0.144350616	5	1.67468	17.38533816	0.1993	39.31238	15.53589	94.35474	0.055489621	197.252283	0.0191	0.67237	3.59358	8.55953	0.115323644	35.2026178	6.275054455	6	8.33	122	96	106.2544	99.0202	10065	410.5492	0.750401	38.02723	1.073058	4.3335522	1841895	0.596849617	4.733017466	3.196982534	6955.484195	273436.6377	0.148453977	0.002569646	27	32	42	58	76	105	135	160	183	183	2.476190476	49	0.043745739	16.75429686
15	10	294	15	1	19-1161	GVA-H-19-1161-015	CHC-OP-1 x TJ's CBD	West.Coast	2020-10-09	70	85	8.85	NA	NA	2.683564	1.522615	12	5.12	1207.872841	2	10	15	9	227.5	42.1	0.124190595	5	1.51785	13.44452435	0.2016	39.28592	13.25171	97.37609	0.052064551	194.8706349	0.0201	0.76669	3.74329	8.5486	0.131837716	38.14378109	6.252855028	6	8.33	118	100	88.52683	105.9481	9086	388.9499	0.754736	33.84006	0.835568	3.385795904	1508276	0.567385387	5.021360679	3.828639321	7552.65377	296712.9518	0.196723247	0.003329205	32	37	46	58	71	95	122	141	166	176	2.285714286	49	0.037815258	19.31155332
16	10	295	10	1	TJ's CBD	TJ's CBD 10	TJ's CBD (Stem Holdings)	West.Coast	2020-10-09	63	70	5.99	NA	NA	1.755389	1.098629	1	4.11	641.2395086	20	45	40	35	955	44.2	0.12591166	5	1.68929	16.4753003	0.2283	43.69513	14.59015	116.23358	0.04064243	191.3934735	0.018	0.63289	3.14459	7.50841	0.141072427	35.16055556	7.504553786	9	5.56	145	76	94.10765	104.3132	9787.5	396.8418	0.780993	44.02898	0.902164	5.575687212	1331100	0.625860707	3.748905633	2.241094367	4812.216382	210270.4204	0.157967411	0.002816397	NA	NA	NA	NA	NA	NA	NA	129	136	145	NA	NA	NA	NA
17	10	296	1	2	19-1197	GVA-H-19-1197-001	Feral x TJ's CBD	T1.R4	2020-10-02	56	63	8.2	NA	NA	2.358573	1.381754	3	5.66	1425.77308	20	40	45	35	917.5	50.9	0.123741014	6	1.70321	15.58586509	0.2539	44.88664	13.68401	102.16022	0.054045971	176.788657	0.0269	0.97227	4.06858	9.5885	0.132890949	36.14386617	3.816960092	7	7.14	125	85	101.5197	103.1031	10125	409.2456	0.759691	37.31447	0.984643	4.292849956	1670625	0.58584322	4.803914401	3.396085599	5442.118944	244278.4339	0.146219788	0.002875519	35	42	54	70	92	111	135	152	165	170	2.142857143	49	0.037882324	24.30700098
18	10	297	2	2	19-1197	GVA-H-19-1197-002	Feral x TJ's CBD	T1.R4	2020-10-09	70	85	7.11	NA	NA	2.174851	1.264665	23	4.66	892.5655334	40	30	25	31.66666667	827.5	53.2	0.119121665	7	2.19318	21.9738497	0.4907	79.65756	14.96467	141.1722	0.050227146	162.3345425	0.0502	1.3788	5.22815	12.27675	0.114959354	27.46613546	2.887482289	7	7.14	138	111	78.29432	111.8258	8625	380.2401	0.74964	38.09967	0.700146	3.965788921	1276500	0.581495008	4.134429508	2.975570492	2577.267169	205298.8142	0.160829467	0.003238879	42	45	53	65	80	101	121	138	148	157	1.825396825	42	0.0320427	26.25560667
19	10	298	3	2	19-1197	GVA-H-19-1197-003	Feral x TJ's CBD	T1.R4	2020-10-09	63	70	7.46	NA	NA	2.185164	1.316552	14	5.55	1483.789918	10	20	15	15	417.5	56.9	0.1131886	5	2.08823	20.35357821	0.2768	53.4573	14.56049	102.17449	0.064347537	193.1260838	0.0367	1.17216	5.39749	12.24161	0.098292342	31.93896458	3.205527562	6	8.33	141	129	84.17987	134.8898	11350.5	438.1393	0.74302	31.51011	0.624064	5.194346969	1986337.5	0.602495739	4.494618216	2.965381784	4756.32948	254260.5319	0.128004698	0.002262767	47	48	60	71	88	117	138	160	175	184	2.174603175	42	0.035301549	26.06251633
20	10	299	4	2	19-1197	GVA-H-19-1197-004	Feral x TJ's CBD	T1.R4	2020-10-09	70	85	9.35	NA	NA	2.829746	1.596738	8	5.09	1261.586798	15	25	20	20	547.5	50.2	0.131063306	7	2.08969	21.83247632	0.415	70.13405	15.61578	144.20633	0.042380896	168.9977108	0.0445	1.22266	5.02959	11.4524	0.117144675	27.47550562	3.049779415	6	8.33	156	100	106.8316	120.6151	12870	454.8935	0.781572	40.29215	0.885724	4.548111385	2226510	0.564269019	5.27591533	4.07408467	3847.561446	269845.0668	0.121196432	0.00236959	41	43	50	62	82	108	133	155	173	186	2.301587302	42	0.039602414	20.4664754
21	10	300	5	2	19-1197	GVA-H-19-1197-005	Feral x TJ's CBD	T1.R4	2020-10-02	56	63	5.52	NA	NA	1.575038	0.984453	28	5.79	1334.041506	35	60	40	45	1262.5	57.6	0.108135709	5	1.79027	17.5837291	0.2789	41.72086	14.6892	94.17438	0.059114984	149.5907494	0.0306	1.20246	5.11245	11.80692	0.108394504	39.29607843	2.645922567	8	6.25	119	88	82.39691	84.5	6961.5	333.7938	0.785156	44.76027	0.975111	4.419893361	1009417.5	0.625034444	3.450190129	2.069809871	3529.770527	147265.062	0.145891132	0.003418001	41	44	52	64	77	106	112	133	145	152	1.761904762	42	0.034247796	24.01216586
22	10	301	6	2	19-1197	GVA-H-19-1197-006	Feral x TJ's CBD	T1.R4	2020-10-09	63	70	9.05	NA	NA	2.650022	1.552264	11	5.69	1483.307553	15	30	25	23.33333333	640	53.5	0.12220946	7	1.9381	19.01110505	0.3145	56.06353	14.66261	122.59006	0.046879156	178.2624165	0.0359	1.10081	4.55662	10.42732	0.127226279	30.6632312	3.327466774	7	7.14	147	97	98.78385	113.1294	11172	423.8264	0.781564	40.51889	0.873194	4.215814057	1821036	0.585755137	5.301083991	3.748916009	4935.656598	276710.3317	0.151952148	0.002911026	37	39	53	63	80	103	127	146	163	175	2.19047619	49	0.034794837	23.86129026
23	10	302	7	2	19-1197	GVA-H-19-1197-007	Feral x TJ's CBD	T1.R4	2020-10-02	56	63	6.1	NA	NA	1.744609	1.070436	20	5.57	1421.40247	60	65	60	61.66666667	1625	54.6	0.101552025	6	2.26432	24.56386673	0.356	60.11359	16.20926	113.8237	0.058306521	168.8583989	0.0331	1.12158	4.69491	10.86046	0.119493334	33.88459215	2.115405567	7	7.14	124	126	76.02631	122.8007	9300	397.6539	0.739064	30.32361	0.619103	5.330707339	1581000	0.613567854	3.742763909	2.357236091	3006.842697	180752.1091	0.11432771	0.00236734	39	43	51	60	79	111	125	151	170	175	2.158730159	42	0.04105871	19.05878791
24	10	303	8	2	19-1197	GVA-H-19-1197-008	Feral x TJ's CBD	T1.R4	2020-10-02	56	63	8.46	2.28	1.46	2.434587	1.420299	8	4.6	864.1893071	40	65	50	51.66666667	1420	53.2	0.118283324	6	1.77002	17.45270414	0.2913	48.02168	14.74786	117.79485	0.043490521	164.8530038	0.0198	0.63772	2.72643	6.48827	0.190362795	32.20808081	5.641965268	6	8.33	147	91	94.25099	110.8659	10437	410.2338	0.779332	41.52624	0.850135	4.286969412	1565550	0.583383958	4.935428284	3.524571716	4875.726056	234140.5564	0.149558019	0.00315252	33	37	45	59	79	100	122	139	150	156	1.952380952	49	0.04037626	19.06873195
25	10	304	9	2	19-1197	GVA-H-19-1197-009	Feral x TJ's CBD	T1.R4	2020-10-09	70	85	8.36	NA	NA	2.540306	1.449974	23	6.41	1635.039593	20	35	25	26.66666667	742.5	50.8	0.137750682	7	2.56211	28.20947068	0.441	94.92072	16.43577	149.12827	0.053635326	215.2397279	0.0782	2.21001	8.04127	18.03892	0.085345974	28.26099744	2.010913324	6	8.33	153	98	86.32642	107.1319	8797.5	386.9167	0.738472	45.56727	0.805795	3.463165461	1214055	0.570787141	4.771780502	3.588219498	3287.922902	312092.0092	0.257065791	0.003930448	38	39	48	63	72	84	96	120	138	152	1.80952381	56	0.032306882	24.60720938
