row	column	plot	family	individual	pedigree	type	canopy.height.23dap	canopy.area.23dap	canopy.volume.23dap	ndvi.23dap	evi.23dap	gci.23dap	gdvi.23dap	mnli.23dap	msavi2.23dap	osavi.23dap	canopy.height.34dap	canopy.area.34dap	canopy.volume.34dap	ndvi.34dap	evi.34dap	gci.34dap	gdvi.34dap	mnli.34dap	msavi2.34dap	osavi.34dap	canopy.height.35dap	canopy.area.35dap	canopy.volume.35dap	ndvi.35dap	evi.35dap	gci.35dap	gdvi.35dap	mnli.35dap	msavi2.35dap	osavi.35dap	canopy.height.50dap	canopy.area.50dap	canopy.volume.50dap	ndvi.50dap	evi.50dap	gci.50dap	gdvi.50dap	mnli.50dap	msavi2.50dap	osavi.50dap	canopy.height.56dap	canopy.area.56dap	canopy.volume.56dap	ndvi.56dap	evi.56dap	gci.56dap	gdvi.56dap	mnli.56dap	msavi2.56dap	osavi.56dap	canopy.height.69dap	canopy.area.69dap	canopy.volume.69dap	ndvi.69dap	evi.69dap	gci.69dap	gdvi.69dap	mnli.69dap	msavi2.69dap	osavi.69dap	canopy.height.79dap	canopy.area.79dap	canopy.volume.79dap	ndvi.79dap	evi.79dap	gci.79dap	gdvi.79dap	mnli.79dap	msavi2.79dap	osavi.79dap	canopy.height.93dap	canopy.area.93dap	canopy.volume.93dap	ndvi.93dap	evi.93dap	gci.93dap	gdvi.93dap	mnli.93dap	msavi2.93dap	osavi.93dap
24	6	179	19-1178	GVA-H-19-1178-008	(Winterlake #10) x TJ's CBD	Seed	0.48	0.091168001	0.032337845	0.324123002	0.140785359	1.393530793	0.338157205	-0.028295037	0.118261414	0.203184166	0.854	0.426216502	0.219166178	0.047308523	0.959927445	1.142102016	0.356387721	0.36913524	0.601748989	0.561306442	0.853	0.536620001	0.261283474	0.025498907	0.35233494	3.440155515	0.628593512	0.046008734	0.307149472	0.454152632	0.858	0.823978999	0.355382895	0.064439827	0.89683369	1.774518736	0.437672674	0.314264584	0.587120742	0.57471948	0.248	0.568536001	0.087110675	0.019168603	0.357549152	6.689827741	0.758073725	0.062035626	0.322549053	0.478616464	1.019	0.679340501	0.293885125	0.087988861	0.969024541	1.892727478	0.455713273	0.286065517	0.575014144	0.554917295	0.75	0.441769502	0.130761018	0.088687184	0.990042817	1.197246863	0.356534373	0.178277457	0.451789229	0.431438833	0.7167	0.871489655	0.261663925	0.077733783	5.985760216	1.118472284	0.344131007	0.259395358	0.438948419	0.383775949
25	6	180	19-1178	GVA-H-19-1178-009	(Winterlake #10) x TJ's CBD	Seed	0.539	0.115977001	0.038106762	0.302776811	0.138533152	1.440340905	0.356854229	-0.023746673	0.116972747	0.201333323	0.776	0.398503501	0.205806914	0.042273612	1.000348377	1.155213091	0.358614572	0.409304303	0.631497384	0.583585328	0.811	0.504883502	0.253724405	0.019529684	0.357329233	3.445506294	0.628686897	0.049482439	0.312135884	0.461300988	0.85	1.365029001	0.504821065	0.051924857	0.895697861	1.796444906	0.442417039	0.330551241	0.621355985	0.593131356	0.216	0.486252003	0.054726063	0.017780314	0.361324164	6.567855096	0.751465148	0.063323144	0.32573126	0.480859223	1.003	1.059589	0.40721247	0.080476298	0.950230301	2.160284454	0.469520844	0.319722647	0.602333253	0.57311023	0.74	0.718972	0.245692019	0.115714463	0.993664353	1.245248802	0.346029327	0.201107083	0.451698041	0.420532424	0.8078	0.76922424	0.262024176	0.126002941	2.023719607	1.020438839	0.304707059	0.191958358	0.387657094	0.343966128
26	6	181	19-1178	GVA-H-19-1178-010	(Winterlake #10) x TJ's CBD	Seed	0.405	0.0326815	0.007737286	0.340222067	0.0806674	0.824481954	0.20193763	-0.051787176	0.068210254	0.117598397	0.643	0.277325001	0.112689456	0.096772556	0.885744665	1.004844208	0.325906944	0.309705527	0.547198077	0.518621901	0.69	0.340972501	0.144018221	0.049579961	0.320710498	3.15070301	0.60748276	0.033639684	0.277687733	0.426726287	0.63	1.304760501	0.442838913	0.055479354	1.124359617	1.482616529	0.40690938	0.480577888	0.692452527	0.622687816	0.252	0.400385498	0.046906166	0.018216122	0.380191609	6.356927055	0.750955702	0.071439506	0.344791577	0.496550279	1.578	1.465188502	1.169662659	0.074470244	1.05748927	1.799692812	0.439001764	0.398220423	0.63809755	0.583298216	1.546	1.439512	1.034685996	0.091864871	1.04356318	1.086477164	0.327623863	0.223013144	0.44308296	0.3985601	1.3447	1.398641684	0.89920827	0.075996939	3.058923207	0.860436128	0.285277636	0.192280516	0.359531512	0.306422779
27	6	182	19-1178	GVA-H-19-1178-011	(Winterlake #10) x TJ's CBD	Seed	0.514	0.045449	0.015513939	0.33179202	0.110999195	0.987815455	0.260100554	-0.038310679	0.093663844	0.158493699	0.738	0.340457502	0.163865159	0.082024763	0.942310126	1.291354083	0.383078984	0.355527443	0.583793073	0.554438759	0.902	0.419291	0.200920506	0.062716956	0.336135567	2.935232345	0.589935534	0.037271153	0.290613325	0.432646077	0.592	0.681526503	0.187152071	0.08027225	1.033275969	1.997654521	0.451721494	0.389246813	0.645104354	0.600937815	0.274	0.429640502	0.063962794	0.01953447	0.382444821	6.454248264	0.752124076	0.071083354	0.345559162	0.493231591	0.587	0.730439499	0.191860572	0.074501411	0.903960574	1.603512682	0.417637654	0.286341084	0.572667493	0.556776529	0.806	0.485748999	0.222825919	0.089923526	0.855206588	0.814642134	0.272250871	0.117090206	0.383996431	0.364006452	0.4653	0.529403659	0.140113904	0.155060193	0.391455489	0.469784763	0.163573387	0.017555607	0.243184132	0.219341314
28	6	183	19-1178	GVA-H-19-1178-012	(Winterlake #10) x TJ's CBD	Seed	0.584	0.132565501	0.048952004	0.204508618	0.16424291	2.05147737	0.477229092	-0.008012681	0.139222528	0.244103428	0.851	0.438884502	0.246383625	0.035960296	1.024877737	1.574241081	0.435169949	0.451202031	0.657398383	0.5964728	0.916	0.531596003	0.273408063	0.017636265	0.364134955	3.707920748	0.645891611	0.053665709	0.320753569	0.469173228	0.616	0.501145	0.163051846	0.051190757	1.062829505	1.812167826	0.452396783	0.465740824	0.688868902	0.62046739	0.215	0.322289002	0.032133548	0.01712871	0.386723938	6.709377582	0.761683328	0.074330595	0.351962547	0.499366671	0.494	0.284558002	0.058953194	0.08373199	1.022459285	1.609133598	0.416069326	0.344972748	0.608766346	0.57532479	0.448	0.206898502	0.03460075	0.093956697	0.689346099	0.863216469	0.284823839	0.151742406	0.402380516	0.37257573	0.2432	0.133446419	0.017822707	0.092293166	-2.279554176	0.548614357	0.204055199	0.02041663	0.25138264	0.221961633
29	6	184	19-1178	GVA-H-19-1178-013	(Winterlake #10) x TJ's CBD	Seed	0.572	0.101653	0.037636205	0.268838507	0.138445327	1.663905105	0.402010839	-0.023614976	0.116638007	0.205494932	0.809	0.488502002	0.24624732	0.042085745	0.918641021	1.426970041	0.412455931	0.373422756	0.593730944	0.559774826	0.877	0.545652002	0.270980534	0.021633279	0.364774022	3.527696711	0.635571282	0.053415258	0.321056183	0.4690743	0.755	0.812745501	0.32835132	0.047119286	0.973504881	1.716495281	0.43938004	0.394754553	0.659547977	0.610648905	0.322	0.356540501	0.047790121	0.016396727	0.376183196	6.167083365	0.745810363	0.069378152	0.340972925	0.491936444	1.098	0.595565501	0.292411001	0.046762363	1.382403241	1.535134938	0.403018576	0.443373187	0.66911307	0.606759374	1.257	0.829926002	0.541624262	0.132894449	1.166164789	1.232112809	0.346357618	0.297044029	0.520134032	0.469293287	0.756	1.254944608	0.468341525	0.134130565	10.37537416	0.84573261	0.271841353	0.195052291	0.402282294	0.357131948
30	6	185	19-1178	GVA-H-19-1178-014	(Winterlake #10) x TJ's CBD	Seed	0.527	0.111486	0.036905416	0.321569332	0.124177368	1.425616879	0.342636546	-0.023148484	0.106020468	0.182671315	0.863	0.452914001	0.236741374	0.037125118	1.039786064	1.395437017	0.402703076	0.502179182	0.689954243	0.624136456	0.892	0.569364002	0.289507751	0.021838529	0.37676955	3.285141344	0.618812257	0.059546237	0.333505574	0.476915406	0.676	1.05575	0.320089203	0.044187768	1.065456352	NA	0.391385986	0.457947015	0.685970523	0.620070104	0.287	0.513979502	0.068177829	0.023683871	0.386103135	5.653809151	0.723521742	0.072081637	0.349739563	0.497156924	1.274	1.329587	0.76461925	0.051421072	2.651238264	1.303344035	0.351248628	0.377849537	0.635944892	0.589570735	1.285	1.236726504	0.740379696	0.061934755	1.468183913	1.313228843	0.37941184	0.444659749	0.612689494	0.541308631	1.6638	1.444602046	1.095606013	0.052104346	-5.079806471	0.81917937	0.273355683	0.2823461	0.445944179	0.385266814
31	6	186	19-1178	GVA-H-19-1178-015	(Winterlake #10) x TJ's CBD	Seed	0.596	0.114107501	0.03487686	0.263901559	0.195407444	1.918021244	0.445651414	-0.007657634	0.169158196	0.271727962	0.822	0.363466501	0.168863691	0.035339356	0.995661585	1.309876916	0.388892416	0.462987414	0.670583704	0.607824828	0.906	0.508235501	0.273754115	0.022097443	0.377965332	3.301521499	0.619659646	0.05763674	0.333339039	0.476196548	0.869	0.564984001	0.217869221	0.059668262	1.017238721	1.832778583	0.440905277	0.409052405	0.665030642	0.613153446	0.127	0.241498	0.012156694	0.015796567	0.361820104	5.729970038	0.727952858	0.063406103	0.327104032	0.479649408	1.028	0.720847002	0.233427331	0.05588719	1.053387523	1.235445844	0.344086658	0.184899974	0.484626309	0.513996332	0.747	0.856650002	0.311637747	0.154022078	0.620877776	0.891099996	0.296132015	0.033614701	0.358623101	0.388545867	1.0547	1.054772276	0.590889028	0.147837966	2.813010956	0.445135826	0.169687293	-0.050385573	0.252611079	0.244460466
1	7	187	19-1157	GVA-H-19-1157-001	Candida #1 x TJ's CBD	Seed	NA	NA	NA	0.193007281	0.012679115	0.159776956	0.04160467	-0.086257658	0.010648511	0.019015651	0.214	0.0437095	0.005259621	0.38742246	0.14351281	0.106202002	-0.018065955	-0.138486234	0.133235077	0.121219912	0.216	0.047896	0.005401094	0.323843684	0.126083452	1.082292883	0.277600471	-0.043034198	0.105163137	0.176450649	0.41	0.375046001	0.091354839	0.112003083	0.963773382	0.993103991	0.312985048	0.309812002	0.55083561	0.515202751	0.158	0.233948501	0.016532446	0.021015113	0.340295599	4.916338129	0.700237188	0.04663118	0.301556183	0.457651055	0.775	1.020542503	0.499185568	0.056357455	1.109171471	1.794260146	0.451409841	0.400160244	0.636316233	0.579740315	0.879	0.996484001	0.470815283	0.058408139	1.441962376	1.181078111	0.352289565	0.359798797	0.600029131	0.548470995	0.4213	0.372410896	0.059638872	0.047897752	2.613980692	1.381595673	0.398104932	0.392815575	0.553555993	0.485443406
2	7	188	19-1157	GVA-H-19-1157-002	Candida #1 x TJ's CBD	Seed	0.149	0.019663	0.00138286	0.270933971	0.022722413	0.162497605	0.027930593	-0.07467831	0.019255134	0.034103245	0.272	0.080111	0.010325029	0.364510389	0.411538962	0.314352815	0.087016024	-0.005916488	0.260595347	0.256652041	0.515	0.123131	0.038483833	0.280122298	0.174693184	1.275716584	0.347890784	-0.027194248	0.144615156	0.247675355	0.443	0.533626501	0.144188947	0.078915975	0.765005066	1.414631574	0.378798646	0.20278887	0.50720379	0.523308153	0.141	0.511401001	0.04517457	0.023974711	0.327776982	4.198969278	0.665387008	0.042291262	0.289800549	0.44619172	1.053	0.756926503	0.336285535	0.0642033	0.816997466	1.75258324	0.435285489	0.277394022	0.569906938	0.555653674	0.823	0.9215205	0.372606739	0.049512587	1.541526405	1.138466801	0.344778372	0.262153083	0.535187493	0.510006947	0.8444	0.520724835	0.194323449	0.088740556	1.698842455	0.835622627	0.284122652	0.094055235	0.325698687	0.289125634
3	7	189	19-1157	GVA-H-19-1157-003	Candida #1 x TJ's CBD	Seed	0.075	0.001961	6.34E-05	0.300791234	0.032415445	0.297825164	0.059131591	-0.073550084	0.027523313	0.046787321	0.573	0.099893501	0.038026119	0.345178241	0.556861401	0.603012081	0.1798177	0.077667129	0.334405832	0.316412059	0.622	0.142661001	0.054079826	0.212426787	0.207174696	2.023377818	0.470535729	-0.010273297	0.173298305	0.294458137	0.404	0.508941501	0.135093396	0.07332483	1.007120568	1.464590024	0.392964389	0.341847822	0.576105699	0.546262966	0.136	0.515533501	0.037455109	0.020982146	0.351677067	5.014454134	0.707433228	0.05247784	0.313815319	0.464707301	0.895	1.078507002	0.567792408	0.076207573	0.91620058	1.729132976	0.437025487	0.356633146	0.593026633	0.55190591	0.598	0.465734499	0.117357728	0.09510916	2.188115118	0.987340286	0.317288785	0.210315197	0.457515775	0.422377905	0.8302	0.690207815	0.240463772	0.104335063	0.806930258	1.029346518	0.32901165	0.020266882	0.272955197	0.244281391
4	7	190	19-1157	GVA-H-19-1157-004	Candida #1 x TJ's CBD	Seed	0.24	0.00841	0.000878183	0.317324138	0.051331014	0.508168886	0.126118747	-0.059503985	0.042685287	0.076981491	0.528	0.124373	0.041828239	0.326757016	0.49616516	0.590614122	0.179629009	0.053557037	0.320070247	0.308808236	0.603	0.143308	0.051045689	0.237863179	0.201078361	1.865856578	0.444153755	-0.01413347	0.167700294	0.285644475	0.445	0.639162501	0.174416081	0.072267824	0.87782496	2.022977056	0.443589014	0.310918216	0.582653948	0.564272762	0.162	0.7418595	0.055467614	0.025453217	0.361786096	4.817195614	0.694622834	0.056580697	0.323424179	0.473088767	0.703	0.929464001	0.352965234	0.061067883	0.894674364	1.805027569	0.445513278	0.337181396	0.605409631	0.571697173	0.479	0.673508	0.178550019	0.08923345	2.60961027	1.229525535	0.359032996	0.31761305	0.54583424	0.503228835	0.6481	0.861226431	0.346589449	0.093035248	1.354856965	1.38785606	0.391048082	0.208957714	0.422202556	0.379056159
5	7	191	19-1157	GVA-H-19-1157-005	Candida #1 x TJ's CBD	Seed	0.411	0.037012001	0.009199281	0.327919558	0.086392955	0.804986011	0.213268206	-0.047891093	0.0717155	0.128873244	0.663	0.2394685	0.099787281	0.184017819	0.731217411	1.200277118	0.351938232	0.240991929	0.490475523	0.478114931	0.781	0.303164001	0.12369201	0.106989727	0.277504426	2.547707079	0.551343763	0.012126794	0.235746343	0.37777108	0.596	0.971005001	0.369573732	0.044520883	0.908146078	1.874411999	0.465494653	0.366089962	0.614592284	0.575852786	0.157	0.254972	0.022897304	0.021653534	0.371748844	5.423484505	0.717657483	0.065399164	0.335068609	0.486221114	0.775	1.925321005	0.906978917	0.063462137	0.983830474	1.554227475	0.408863154	0.371307332	0.610256953	0.563314059	1.169	1.798724498	0.944699148	0.080649633	2.491951403	1.071844016	0.332304068	0.365317135	0.562869393	0.502903103	0.9157	1.153856211	0.448956574	0.115390182	1.939571883	1.340625464	0.377793608	0.304688288	0.481684656	0.422978971
6	7	192	19-1157	GVA-H-19-1157-006	Candida #1 x TJ's CBD	Seed	0.144	0.0038855	0.000284143	0.219070163	0.004501525	0.049449307	-0.007700873	-0.088546047	0.004218464	0.005573172	0.388	0.0415085	0.00797245	0.378462587	0.218190838	0.282242664	0.052774328	-0.100464722	0.162339952	0.148613655	0.528	0.070000501	0.020294522	0.319365554	0.117994841	1.089157985	0.284257717	-0.039282688	0.097256791	0.173299924	0.339	0.403012501	0.072449384	0.109758811	0.850651656	1.843765211	0.447185494	0.33435895	0.565128675	0.538424966	0.138	0.496084	0.027479946	0.024334145	0.334187665	4.581197462	0.688508163	0.045604798	0.296680887	0.449118626	0.714	0.847082502	0.369769689	0.181050738	0.912577293	1.086402241	0.31966182	0.197638963	0.439691705	0.418125245	0.759	0.720000499	0.229426837	0.109991204	0.534308655	0.717227211	0.251284017	0.06279625	0.342919821	0.32660618	0.7413	0.530619855	0.220441436	0.108780873	0.746624907	0.820567598	0.278947124	-0.078073448	0.209631451	0.194028467
7	7	193	19-1157	GVA-H-19-1157-007	Candida #1 x TJ's CBD	Seed	0.024	0.0002025	9.45E-08	0.284409867	0.03122545	0.248510135	0.055290757	-0.070472835	0.026263449	0.044575062	0.598	0.102372001	0.032857009	0.336904138	0.506472027	0.504250771	0.149689357	0.061004875	0.320364449	0.299779745	0.768	0.147872001	0.064909964	0.229344557	0.187410837	1.606381123	0.412943774	-0.018833115	0.155123726	0.267535893	0.522	0.6183055	0.210089825	0.086379048	0.775684558	2.566189556	0.512558487	0.272229966	0.557554375	0.562314681	0.196	0.994535999	0.106737108	0.028467912	0.330524263	5.508894379	0.7143823	0.044766211	0.292294587	0.448647608	0.968	1.0657485	0.573997307	0.168793492	0.935191313	1.759875888	0.422586736	0.224569913	0.49661658	0.481838912	0.811	0.521702	0.160791113	0.061554473	-0.549616848	1.296023284	0.375991056	0.180035871	0.440919091	0.412657116	0.827	0.269733706	0.111785855	0.141020742	-0.575638441	1.505387073	0.405076294	0.085357626	0.337922142	0.311607528
8	7	194	19-1157	GVA-H-19-1157-008	Candida #1 x TJ's CBD	Seed	NA	NA	NA	0.290501055	0.02989152	0.286940693	0.059341627	-0.070531711	0.025222169	0.043787238	0.562	0.088361	0.030175073	0.37281284	0.337966861	0.578280528	0.140901721	-0.009261175	0.240610974	0.23479163	0.613	0.147458001	0.051727424	0.256787253	0.201595756	1.67681795	0.418177087	-0.01004267	0.169474987	0.282784466	0.413	0.642061001	0.180720559	0.058525284	0.78881438	1.48156331	0.400264576	0.274191768	0.556435522	0.546023734	0.032	0.0664225	0.000952205	0.018622068	0.335676528	4.49901187	0.679851737	0.047847694	0.298576625	0.455563496	0.742	1.180576501	0.476797194	0.104263999	1.048687654	1.250378471	0.352905503	0.256445139	0.49907984	0.466667549	0.691	0.9072815	0.325108954	0.10303464	1.050660651	1.366514332	0.380016127	0.233277102	0.482177376	0.453499122	0.7183	0.598799761	0.226131386	0.119119986	0.919787161	1.338516983	0.373663082	0.104717634	0.334433637	0.302650319
9	7	195	19-1157	GVA-H-19-1157-009	Candida #1 x TJ's CBD	Seed	0.443	0.053069501	0.015370109	0.326283515	0.087870035	0.91760396	0.242391901	-0.047469597	0.07306559	0.132508846	0.54	0.351714001	0.112633994	0.081494215	0.851212809	1.235594988	0.366016429	0.316444813	0.568998687	0.542188663	0.664	0.3842295	0.155883335	0.037079228	0.285485105	2.898470571	0.584967341	0.018207743	0.24407152	0.396599833	0.456	0.746571502	0.156037031	0.048691382	1.020817315	1.614777041	0.428775313	0.478654137	0.67893882	0.606185218	0.214	0.5869735	0.052743822	0.01895968	0.394912266	5.346436841	0.717129294	0.075981668	0.35850428	0.503788316	0.946	1.298458002	0.601586335	0.081071778	1.261640356	1.291874371	0.37220265	0.363706181	0.555287553	0.495989728	0.965	1.229104	0.492598907	0.085587379	-1.159983595	1.01978592	0.316606509	0.245253953	0.468097128	0.424738389	0.4449	0.52775064	0.124353913	0.112587255	-9.746388429	0.924759778	0.290307805	0.107082997	0.300849612	0.258908637
10	7	196	19-1157	GVA-H-19-1157-010	Candida #1 x TJ's CBD	Seed	NA	NA	NA	0.25615772	0.017661004	0.192433541	0.039149816	-0.075475915	0.015015031	0.026781326	0.547	0.072409	0.021863167	0.36242832	0.401687239	0.442520714	0.118447126	-0.002913519	0.267341643	0.258703934	0.66	0.137655001	0.055765552	0.24962845	0.180219389	1.610897597	0.410002705	-0.020858929	0.14994288	0.259101289	0.419	0.887936501	0.224377051	0.065900809	0.837793991	1.523886971	0.408983261	0.296268126	0.565303677	0.549329158	0.137	0.104783001	0.006476026	0.021792815	0.356462159	5.396207284	0.714474742	0.058597197	0.319543037	0.472262232	0.75	0.680429	0.187591385	0.129921964	1.278815747	1.784372432	0.414420134	0.344717856	0.57276207	0.530185275	0.604	0.681627999	0.174525466	0.08880803	2.321448835	0.893564753	0.287487151	0.262224666	0.464467096	0.415437774	0.4271	0.671559055	0.148429119	0.103308686	1.422870346	1.161841937	0.337521834	0.130303387	0.347786241	0.309876038
11	7	197	19-1157	GVA-H-19-1157-011	Candida #1 x TJ's CBD	Seed	0.056	0.003238	5.99E-05	0.318426484	0.045244622	0.455177341	0.105662617	-0.063645551	0.037981516	0.067473878	0.591	0.208608501	0.063412913	0.158616964	0.723755411	1.084345816	0.333521239	0.226072857	0.47477474	0.464847104	0.717	0.233104502	0.095774138	0.113568882	0.257018846	2.502240657	0.545413606	0.007100835	0.218186695	0.357743974	0.451	0.8542	0.240356254	0.065320707	1.017514385	1.40722288	0.379527696	0.431906298	0.645394774	0.58784241	0.135	0.4103605	0.024055829	0.017725929	0.385474915	5.160261538	0.711876369	0.070410349	0.348419497	0.495272826	1.147	0.711291	0.266581345	0.07048816	3.739426595	1.674766833	0.419285144	0.369054483	0.601048475	0.551191589	0.936	1.389613499	0.854382036	0.045579442	-24.74843827	0.951422111	0.304441857	0.324654412	0.5180557	0.461396291	1.2873	1.037104635	0.799414185	0.090077241	-0.792283899	1.412554	0.392705751	0.22231253	0.383729592	0.327488056
12	7	198	19-1157	GVA-H-19-1157-012	Candida #1 x TJ's CBD	Seed	NA	NA	NA	0.286086068	0.034186069	0.348809297	0.084103243	-0.064511909	0.028570712	0.050931598	0.535	0.095587001	0.030447109	0.348078381	0.358931848	0.560764044	0.157104179	-0.028627089	0.245722547	0.244090124	0.606	0.120303	0.0383315	0.256229711	0.161097613	1.581471117	0.396961886	-0.026385376	0.132627375	0.237180495	0.413	0.516443502	0.122377913	0.127115146	0.836228717	1.565037975	0.374543536	0.236524049	0.506086558	0.511082808	0.132	0.3305365	0.017542939	0.031189441	0.288816915	5.285475419	0.7108281	0.03055532	0.253033119	0.411554117	0.637	0.3205755	0.089280499	0.140986537	-1.729255101	NA	0.341904061	0.143571265	0.428880145	0.432277995	1.293	0.863427998	0.451236133	0.083291439	NA	0.622033903	0.225067622	0.009827932	0.303041646	0.289439605	1.1155	0.418248449	0.214430965	0.177028296	0.116591351	0.870305749	0.282108421	-0.222092356	0.076198241	0.077136615
13	7	199	19-1157	GVA-H-19-1157-013	Candida #1 x TJ's CBD	Seed	0.119	0.001226	3.14E-05	0.259765912	0.020030132	0.271229647	0.0663179	-0.070173064	0.016699319	0.031250155	0.628	0.159924001	0.055957241	0.294760998	0.508967129	1.04136883	0.293240751	0.086619789	0.350436721	0.355937029	0.739	0.1824	0.057687891	0.193932798	0.218297272	2.351802571	0.510331558	-0.00619527	0.182630174	0.30923747	0.482	0.421550002	0.143321905	0.123004914	1.068006895	1.260448822	0.347493696	0.365832208	0.585257061	0.544447856	0.232	0.538060001	0.06749289	0.059789106	0.331604004	5.185885975	0.704626047	0.045921293	0.29433285	0.445946056	1.095	0.950269001	0.540895941	0.093284282	3.240178287	1.398053891	0.372261545	0.320131995	0.539167413	0.494681342	0.659	0.646813501	0.275513728	0.084709044	3.873982032	0.893613341	0.297643932	0.106041872	0.357734657	0.327925492	0.2776	0.09700085	0.01045932	0.101690814	-1.141667024	1.083642806	0.337156394	-0.054239288	0.198624014	0.176350337
14	7	200	19-1157	GVA-H-19-1157-014	Candida #1 x TJ's CBD	Seed	NA	NA	NA	0.244818505	0.020724376	0.223730368	0.053905897	-0.071411717	0.017365703	0.031691589	0.541	0.108530501	0.038332621	0.313360371	0.510046913	0.650927614	0.198499033	0.070674592	0.331981606	0.319710749	0.609	0.131047	0.048889102	0.226027417	0.191588837	1.794568012	0.43656215	-0.016559461	0.159221792	0.27669308	0.48	0.669418501	0.202626327	0.064075788	0.985005478	1.396403167	0.372525777	0.360168675	0.607921145	0.57096367	0.151	0.423600499	0.021023945	0.021286067	0.358299259	5.43465625	0.718696082	0.057485616	0.320390318	0.474617269	0.907	0.9508955	0.450022063	0.098635445	2.30559019	1.76727622	0.439415532	0.378873042	0.615474081	0.560561871	1.134	0.947539001	0.624826215	0.192583816	0.216521612	0.910833557	0.286699361	0.173437398	0.399598885	0.356419774	1.0112	0.866240217	0.501410217	0.148063919	10.01332688	1.261861128	0.360114099	0.102276693	0.309806911	0.268895347
15	7	201	19-1157	GVA-H-19-1157-015	Candida #1 x TJ's CBD	Seed	0.006	0.0007265	9.10E-07	0.29224485	0.024980937	0.277350481	0.056661679	-0.079778805	0.021541533	0.038109873	0.541	0.1273065	0.042183741	0.325237441	0.470275922	0.613306064	0.184016615	0.056229772	0.31024521	0.296092441	0.58	0.1278265	0.052935342	0.268958984	0.182409734	1.767924744	0.420051152	-0.016181784	0.152014743	0.262161428	0.487	0.649665001	0.191123874	0.063419985	0.96525511	1.376975272	0.383860385	0.406307823	0.640090771	0.588178981	0.169	0.4015275	0.022175211	0.017873565	0.381770918	4.783057482	0.697611596	0.067423729	0.344060888	0.491051734	1.208	1.356158	0.892463418	0.074969948	1.738350366	1.292648752	0.37064954	0.404339211	0.60414795	0.541148585	0.993	0.598323002	0.36064375	0.061379934	3.527750129	1.108231793	0.34003443	0.330757067	0.514747443	0.455085858	1.0661	0.774175779	0.445092759	0.088581128	3.534918154	1.806933461	0.448726065	0.3632649	0.498573649	0.42865051
16	7	202	TJ's CBD	TJ's CBD 7	TJ's CBD (Stem Holdings)	Clone	NA	NA	NA	0.199691442	0.007213017	0.087999694	0.009057153	-0.082525042	0.006462939	0.010717582	0.393	0.0641325	0.014966827	0.383417211	0.102762195	0.106421922	-0.020470586	-0.133767865	0.127126733	0.107336973	0.516	0.0816235	0.020195397	0.313066535	0.122000875	1.005162029	0.278746078	-0.03721275	0.10067953	0.178867904	0.408	0.640854	0.147322478	0.075324422	0.78441694	1.511563468	0.405410843	0.285834548	0.577553037	0.568471524	0.041	0.0527225	0.000573013	0.021136196	0.353583054	4.986081015	0.701668421	0.057851328	0.316966218	0.472296575	0.648	0.746743001	0.15387881	0.068248942	2.155587225	1.007638271	0.313046031	0.374023201	0.565684256	0.508236613	1.154	1.0112125	0.391139422	0.05637166	2.289403347	0.899838716	0.299746325	0.265745683	0.473277923	0.424072825	0.611	0.496933333	0.100063328	0.075899006	-0.112056849	1.159762417	0.354775469	0.194311738	0.358083549	0.304190878
18	7	204	20-1072	GVA-H-20-1072-002	A2R4-MC-R2-1 x TJxTJ #4	Seed	0.331	0.0451765	0.008376278	0.293106173	0.065319539	0.776621504	0.21719288	-0.054021907	0.053619368	0.102142555	0.819	0.261543	0.119395783	0.133484831	0.816489751	1.047555122	0.330635094	0.270758644	0.52703088	0.502887512	0.754	0.369398502	0.147437374	0.05777433	0.27845688	2.970743724	0.592501156	0.01581142	0.237567103	0.390706375	0.827	1.102922002	0.580066129	0.066705751	0.714866909	2.381231981	0.523461001	0.254767422	0.54287933	0.557121887	0.281	0.851275999	0.088780073	0.03609509	0.312441625	5.821429141	0.735131075	0.041962868	0.277358183	0.436818847	0.917	0.790862501	0.354825414	0.097285533	1.13837495	1.77023526	0.427720672	0.265056582	0.543114186	0.526149532	0.339	0.383957001	0.073060845	0.074410214	2.537104544	0.771465829	0.268225707	0.243138271	0.476916985	0.43720997	0.4164	0.4220534	0.088515831	0.105114208	2.242457477	0.644698563	0.23328646	0.097719479	0.327003923	0.290395685
19	7	205	20-1072	GVA-H-20-1072-003	A2R4-MC-R2-1 x TJxTJ #4	Seed	0.505	0.0317425	0.008658372	0.357913511	0.078040687	0.809700987	0.183644518	-0.054741728	0.066105	0.113906357	0.74	0.237777002	0.115597331	0.150933794	0.757156888	1.304196214	0.378364997	0.263958074	0.513206019	0.503632074	0.837	0.329357002	0.156801927	0.104862398	0.262804919	3.031211539	0.592109896	0.010692055	0.223810817	0.372825005	0.622	1.235251001	0.478087205	0.063614776	0.943920798	2.4243637	0.50918273	0.442537969	0.686851798	0.622895517	0.119	0.099147501	0.006676625	0.020360547	0.374363351	7.380077849	0.77100998	0.070330872	0.340129748	0.493581206	0.311	0.2858885	0.037899478	0.083129018	1.411619322	1.624695135	0.409992601	0.425181401	0.620101679	0.55509933	0.336	0.6335495	0.108135824	0.059311565	4.1881865	1.161058389	0.359227323	0.268389343	0.509426002	0.476928688	1.0649	0.90186394	0.553211775	0.129745506	1.413413413	0.51262083	0.170570695	0.167300389	0.366698364	0.321908804
